region,instance_type
ap-northeast-2,c7i.16xlarge
ap-northeast-2,c7i.24xlarge
ap-northeast-2,c7i.2xlarge
ap-northeast-2,c7i.48xlarge
ap-northeast-2,c7i.4xlarge
ap-northeast-2,c7i.8xlarge
ap-northeast-2,c7i.large
ap-northeast-2,c7i.metal-24xl
ap-northeast-2,c7i.metal-48xl
ap-northeast-2,c7i.xlarge
ap-northeast-2,d2.2xlarge
ap-northeast-2,d2.4xlarge
ap-northeast-2,d2.8xlarge
ap-northeast-2,d2.xlarge
ap-northeast-2,g4dn.12xlarge
ap-northeast-2,g4dn.16xlarge
ap-northeast-2,g4dn.2xlarge
ap-northeast-2,g4dn.4xlarge
ap-northeast-2,g4dn.8xlarge
ap-northeast-2,g4dn.metal
ap-northeast-2,g4dn.xlarge
ap-northeast-2,g5.12xlarge
ap-northeast-2,g5.16xlarge
ap-northeast-2,g5.24xlarge
ap-northeast-2,g5.2xlarge
ap-northeast-2,g5.48xlarge
ap-northeast-2,g5.4xlarge
ap-northeast-2,g5.8xlarge
ap-northeast-2,g5.xlarge
ap-northeast-2,g5g.16xlarge
ap-northeast-2,g5g.2xlarge
ap-northeast-2,g5g.4xlarge
ap-northeast-2,g5g.8xlarge
ap-northeast-2,g5g.metal
ap-northeast-2,g5g.xlarge
ap-northeast-2,g6.12xlarge
ap-northeast-2,g6.16xlarge
ap-northeast-2,g6.24xlarge
ap-northeast-2,g6.2xlarge
ap-northeast-2,g6.48xlarge
ap-northeast-2,g6.4xlarge
ap-northeast-2,g6.8xlarge
ap-northeast-2,g6.xlarge
ap-northeast-2,gr6.4xlarge
ap-northeast-2,gr6.8xlarge
ap-northeast-2,i2.2xlarge
ap-northeast-2,i2.4xlarge
ap-northeast-2,i2.8xlarge
ap-northeast-2,i2.xlarge
ap-northeast-2,i3.16xlarge
ap-northeast-2,i3.2xlarge
ap-northeast-2,i3.4xlarge
ap-northeast-2,i3.8xlarge
ap-northeast-2,i3.large
ap-northeast-2,i3.metal
ap-northeast-2,i3.xlarge
ap-northeast-2,i3en.12xlarge
ap-northeast-2,i3en.24xlarge
ap-northeast-2,i3en.2xlarge
ap-northeast-2,i3en.3xlarge
ap-northeast-2,i3en.6xlarge
ap-northeast-2,i3en.large
ap-northeast-2,i3en.metal
ap-northeast-2,i3en.xlarge
ap-northeast-2,i4i.12xlarge
ap-northeast-2,i4i.16xlarge
ap-northeast-2,i4i.24xlarge
ap-northeast-2,i4i.2xlarge
ap-northeast-2,i4i.32xlarge
ap-northeast-2,i4i.4xlarge
ap-northeast-2,i4i.8xlarge
ap-northeast-2,i4i.large
ap-northeast-2,i4i.metal
ap-northeast-2,i4i.xlarge
ap-northeast-2,inf1.24xlarge
ap-northeast-2,inf1.2xlarge
ap-northeast-2,inf1.6xlarge
ap-northeast-2,inf1.xlarge
ap-northeast-2,m4.10xlarge
ap-northeast-2,m4.16xlarge
ap-northeast-2,m4.2xlarge
ap-northeast-2,m4.4xlarge
ap-northeast-2,m4.large
ap-northeast-2,m4.xlarge
ap-northeast-2,m5.12xlarge
ap-northeast-2,m5.16xlarge
ap-northeast-2,m5.24xlarge
ap-northeast-2,m5.2xlarge
ap-northeast-2,m5.4xlarge
ap-northeast-2,m5.8xlarge
ap-northeast-2,m5.large
ap-northeast-2,m5.metal
ap-northeast-2,m5.xlarge
ap-northeast-2,m5a.12xlarge
ap-northeast-2,m5a.16xlarge
ap-northeast-2,m5a.24xlarge
ap-northeast-2,m5a.2xlarge
ap-northeast-2,m5a.4xlarge
ap-northeast-2,m5a.8xlarge
ap-northeast-2,m5a.large
ap-northeast-2,m5a.xlarge
ap-northeast-2,m5ad.12xlarge
ap-northeast-2,m5ad.16xlarge
ap-northeast-2,m5ad.24xlarge
ap-northeast-2,m5ad.2xlarge
ap-northeast-2,m5ad.4xlarge
ap-northeast-2,m5ad.8xlarge
ap-northeast-2,m5ad.large
ap-northeast-2,m5ad.xlarge
ap-northeast-2,m5d.12xlarge
ap-northeast-2,m5d.16xlarge
ap-northeast-2,m5d.24xlarge
ap-northeast-2,m5d.2xlarge
ap-northeast-2,m5d.4xlarge
ap-northeast-2,m5d.8xlarge
ap-northeast-2,m5d.large
ap-northeast-2,m5d.metal
ap-northeast-2,m5d.xlarge
ap-northeast-2,m5zn.12xlarge
ap-northeast-2,m5zn.2xlarge
ap-northeast-2,m5zn.3xlarge
ap-northeast-2,m5zn.6xlarge
ap-northeast-2,m5zn.large
ap-northeast-2,m5zn.metal
ap-northeast-2,m5zn.xlarge
ap-northeast-2,m6g.12xlarge
ap-northeast-2,m6g.16xlarge
ap-northeast-2,m6g.2xlarge
ap-northeast-2,m6g.4xlarge
ap-northeast-2,m6g.8xlarge
ap-northeast-2,m6g.large
ap-northeast-2,m6g.medium
ap-northeast-2,m6g.metal
ap-northeast-2,m6g.xlarge
ap-northeast-2,m6gd.12xlarge
ap-northeast-2,m6gd.16xlarge
ap-northeast-2,m6gd.2xlarge
ap-northeast-2,m6gd.4xlarge
ap-northeast-2,m6gd.8xlarge
ap-northeast-2,m6gd.large
ap-northeast-2,m6gd.medium
ap-northeast-2,m6gd.metal
ap-northeast-2,m6gd.xlarge
ap-northeast-2,m6i.12xlarge
ap-northeast-2,m6i.16xlarge
ap-northeast-2,m6i.24xlarge
ap-northeast-2,m6i.2xlarge
ap-northeast-2,m6i.32xlarge
ap-northeast-2,m6i.4xlarge
ap-northeast-2,m6i.8xlarge
ap-northeast-2,m6i.large
ap-northeast-2,m6i.metal
ap-northeast-2,m6i.xlarge
ap-northeast-2,m6id.12xlarge
ap-northeast-2,m6id.16xlarge
ap-northeast-2,m6id.24xlarge
ap-northeast-2,m6id.2xlarge
ap-northeast-2,m6id.32xlarge
ap-northeast-2,m6id.4xlarge
ap-northeast-2,m6id.8xlarge
ap-northeast-2,m6id.large
ap-northeast-2,m6id.metal
ap-northeast-2,m6id.xlarge
ap-northeast-2,m7g.12xlarge
ap-northeast-2,m7g.16xlarge
ap-northeast-2,m7g.2xlarge
ap-northeast-2,m7g.4xlarge
ap-northeast-2,m7g.8xlarge
ap-northeast-2,m7g.large
ap-northeast-2,m7g.medium
ap-northeast-2,m7g.metal
ap-northeast-2,m7g.xlarge
ap-northeast-2,m7i-flex.2xlarge
ap-northeast-2,m7i-flex.4xlarge
ap-northeast-2,m7i-flex.8xlarge
ap-northeast-2,m7i-flex.large
ap-northeast-2,m7i-flex.xlarge
ap-northeast-2,m7i.12xlarge
ap-northeast-2,m7i.16xlarge
ap-northeast-2,m7i.24xlarge
ap-northeast-2,m7i.2xlarge
ap-northeast-2,m7i.48xlarge
ap-northeast-2,m7i.4xlarge
ap-northeast-2,m7i.8xlarge
ap-northeast-2,m7i.large
ap-northeast-2,m7i.metal-24xl
ap-northeast-2,m7i.metal-48xl
ap-northeast-2,m7i.xlarge
ap-northeast-2,mac1.metal
ap-northeast-2,p2.16xlarge
ap-northeast-2,p2.8xlarge
ap-northeast-2,p2.xlarge
ap-northeast-2,p3.16xlarge
ap-northeast-2,p3.2xlarge
ap-northeast-2,p3.8xlarge
ap-northeast-2,p4d.24xlarge
ap-northeast-2,r3.2xlarge
ap-northeast-2,r3.4xlarge
ap-northeast-2,r3.8xlarge
ap-northeast-2,r3.large
ap-northeast-2,r3.xlarge
ap-northeast-2,r4.16xlarge
ap-northeast-2,r4.2xlarge
ap-northeast-2,r4.4xlarge
ap-northeast-2,r4.8xlarge
ap-northeast-2,r4.large
ap-northeast-2,r4.xlarge
ap-northeast-2,r5.12xlarge
ap-northeast-2,r5.16xlarge
ap-northeast-2,r5.24xlarge
ap-northeast-2,r5.2xlarge
ap-northeast-2,r5.4xlarge
ap-northeast-2,r5.8xlarge
ap-northeast-2,r5.large
ap-northeast-2,r5.metal
ap-northeast-2,r5.xlarge
ap-northeast-2,r5a.12xlarge
ap-northeast-2,r5a.16xlarge
ap-northeast-2,r5a.24xlarge
ap-northeast-2,r5a.2xlarge
ap-northeast-2,r5a.4xlarge
ap-northeast-2,r5a.8xlarge
ap-northeast-2,r5a.large
ap-northeast-2,r5a.xlarge
ap-northeast-2,r5ad.12xlarge
ap-northeast-2,r5ad.16xlarge
ap-northeast-2,r5ad.24xlarge
ap-northeast-2,r5ad.2xlarge
ap-northeast-2,r5ad.4xlarge
ap-northeast-2,r5ad.8xlarge
ap-northeast-2,r5ad.large
ap-northeast-2,r5ad.xlarge
ap-northeast-2,r5b.12xlarge
ap-northeast-2,r5b.16xlarge
ap-northeast-2,r5b.24xlarge
ap-northeast-2,r5b.2xlarge
ap-northeast-2,r5b.4xlarge
ap-northeast-2,r5b.8xlarge
ap-northeast-2,r5b.large
ap-northeast-2,r5b.metal
ap-northeast-2,r5b.xlarge
ap-northeast-2,r5d.12xlarge
ap-northeast-2,r5d.16xlarge
ap-northeast-2,r5d.24xlarge
ap-northeast-2,r5d.2xlarge
ap-northeast-2,r5d.4xlarge
ap-northeast-2,r5d.8xlarge
ap-northeast-2,r5d.large
ap-northeast-2,r5d.metal
ap-northeast-2,r5d.xlarge
ap-northeast-2,r5dn.12xlarge
ap-northeast-2,r5dn.16xlarge
ap-northeast-2,r5dn.24xlarge
ap-northeast-2,r5dn.2xlarge
ap-northeast-2,r5dn.4xlarge
ap-northeast-2,r5dn.8xlarge
ap-northeast-2,r5dn.large
ap-northeast-2,r5dn.metal
ap-northeast-2,r5dn.xlarge
ap-northeast-2,r5n.12xlarge
ap-northeast-2,r5n.16xlarge
ap-northeast-2,r5n.24xlarge
ap-northeast-2,r5n.2xlarge
ap-northeast-2,r5n.4xlarge
ap-northeast-2,r5n.8xlarge
ap-northeast-2,r5n.large
ap-northeast-2,r5n.metal
ap-northeast-2,r5n.xlarge
ap-northeast-2,r6g.12xlarge
ap-northeast-2,r6g.16xlarge
ap-northeast-2,r6g.2xlarge
ap-northeast-2,r6g.4xlarge
ap-northeast-2,r6g.8xlarge
ap-northeast-2,r6g.large
ap-northeast-2,r6g.medium
ap-northeast-2,r6g.metal
ap-northeast-2,r6g.xlarge
ap-northeast-2,r6gd.12xlarge
ap-northeast-2,r6gd.16xlarge
ap-northeast-2,r6gd.2xlarge
ap-northeast-2,r6gd.4xlarge
ap-northeast-2,r6gd.8xlarge
ap-northeast-2,r6gd.large
ap-northeast-2,r6gd.medium
ap-northeast-2,r6gd.metal
ap-northeast-2,r6gd.xlarge
ap-northeast-2,r6i.12xlarge
ap-northeast-2,r6i.16xlarge
ap-northeast-2,r6i.24xlarge
ap-northeast-2,r6i.2xlarge
ap-northeast-2,r6i.32xlarge
ap-northeast-2,r6i.4xlarge
ap-northeast-2,r6i.8xlarge
ap-northeast-2,r6i.large
ap-northeast-2,r6i.metal
ap-northeast-2,r6i.xlarge
ap-northeast-2,r6id.12xlarge
ap-northeast-2,r6id.16xlarge
ap-northeast-2,r6id.24xlarge
ap-northeast-2,r6id.2xlarge
ap-northeast-2,r6id.32xlarge
ap-northeast-2,r6id.4xlarge
ap-northeast-2,r6id.8xlarge
ap-northeast-2,r6id.large
ap-northeast-2,r6id.metal
ap-northeast-2,r6id.xlarge
ap-northeast-2,r7g.12xlarge
ap-northeast-2,r7g.16xlarge
ap-northeast-2,r7g.2xlarge
ap-northeast-2,r7g.4xlarge
ap-northeast-2,r7g.8xlarge
ap-northeast-2,r7g.large
ap-northeast-2,r7g.medium
ap-northeast-2,r7g.metal
ap-northeast-2,r7g.xlarge
ap-northeast-2,r7i.12xlarge
ap-northeast-2,r7i.16xlarge
ap-northeast-2,r7i.24xlarge
ap-northeast-2,r7i.2xlarge
ap-northeast-2,r7i.48xlarge
ap-northeast-2,r7i.4xlarge
ap-northeast-2,r7i.8xlarge
ap-northeast-2,r7i.large
ap-northeast-2,r7i.metal-24xl
ap-northeast-2,r7i.metal-48xl
ap-northeast-2,r7i.xlarge
ap-northeast-2,t2.2xlarge
ap-northeast-2,t2.large
ap-northeast-2,t2.medium
ap-northeast-2,t2.micro
ap-northeast-2,t2.nano
ap-northeast-2,t2.small
ap-northeast-2,t2.xlarge
ap-northeast-2,t3.2xlarge
ap-northeast-2,t3.large
ap-northeast-2,t3.medium
ap-northeast-2,t3.micro
ap-northeast-2,t3.nano
ap-northeast-2,t3.small
ap-northeast-2,t3.xlarge
ap-northeast-2,t3a.2xlarge
ap-northeast-2,t3a.large
ap-northeast-2,t3a.medium
ap-northeast-2,t3a.micro
ap-northeast-2,t3a.nano
ap-northeast-2,t3a.small
ap-northeast-2,t3a.xlarge
ap-northeast-2,t4g.2xlarge
ap-northeast-2,t4g.large
ap-northeast-2,t4g.medium
ap-northeast-2,t4g.micro
ap-northeast-2,t4g.nano
ap-northeast-2,t4g.small
ap-northeast-2,t4g.xlarge
ap-northeast-2,u-12tb1.112xlarge
ap-northeast-2,u-24tb1.112xlarge
ap-northeast-2,u-6tb1.112xlarge
ap-northeast-2,u-6tb1.56xlarge
ap-northeast-2,u-9tb1.112xlarge
ap-northeast-2,u7i-6tb.112xlarge
ap-northeast-2,u7i-8tb.112xlarge
ap-northeast-2,u7in-16tb.224xlarge
ap-northeast-2,x1.16xlarge
ap-northeast-2,x1.32xlarge
ap-northeast-2,x1e.16xlarge
ap-northeast-2,x1e.2xlarge
ap-northeast-2,x1e.32xlarge
ap-northeast-2,x1e.4xlarge
ap-northeast-2,x1e.8xlarge
ap-northeast-2,x1e.xlarge
ap-northeast-2,x2idn.16xlarge
ap-northeast-2,x2idn.24xlarge
ap-northeast-2,x2idn.32xlarge
ap-northeast-2,x2idn.metal
ap-northeast-2,x2iedn.16xlarge
ap-northeast-2,x2iedn.24xlarge
ap-northeast-2,x2iedn.2xlarge
ap-northeast-2,x2iedn.32xlarge
ap-northeast-2,x2iedn.4xlarge
ap-northeast-2,x2iedn.8xlarge
ap-northeast-2,x2iedn.metal
ap-northeast-2,x2iedn.xlarge
ap-northeast-2,z1d.12xlarge
ap-northeast-2,z1d.2xlarge
ap-northeast-2,z1d.3xlarge
ap-northeast-2,z1d.6xlarge
ap-northeast-2,z1d.large
ap-northeast-2,z1d.metal
ap-northeast-2,z1d.xlarge
ap-northeast-1,a1.2xlarge
ap-northeast-1,a1.4xlarge
ap-northeast-1,a1.large
ap-northeast-1,a1.medium
ap-northeast-1,a1.metal
ap-northeast-1,a1.xlarge
ap-northeast-1,c1.medium
ap-northeast-1,c1.xlarge
ap-northeast-1,c3.2xlarge
ap-northeast-1,c3.4xlarge
ap-northeast-1,c3.8xlarge
ap-northeast-1,c3.large
ap-northeast-1,c3.xlarge
ap-northeast-1,c4.2xlarge
ap-northeast-1,c4.4xlarge
ap-northeast-1,c4.8xlarge
ap-northeast-1,c4.large
ap-northeast-1,c4.xlarge
ap-northeast-1,c5.12xlarge
ap-northeast-1,c5.18xlarge
ap-northeast-1,c5.24xlarge
ap-northeast-1,c5.2xlarge
ap-northeast-1,c5.4xlarge
ap-northeast-1,c5.9xlarge
ap-northeast-1,c5.large
ap-northeast-1,c5.metal
ap-northeast-1,c5.xlarge
ap-northeast-1,c5a.12xlarge
ap-northeast-1,c5a.16xlarge
ap-northeast-1,c5a.24xlarge
ap-northeast-1,c5a.2xlarge
ap-northeast-1,c5a.4xlarge
ap-northeast-1,c5a.8xlarge
ap-northeast-1,c5a.large
ap-northeast-1,c5a.xlarge
ap-northeast-1,c5d.12xlarge
ap-northeast-1,c5d.18xlarge
ap-northeast-1,c5d.24xlarge
ap-northeast-1,c5d.2xlarge
ap-northeast-1,c5d.4xlarge
ap-northeast-1,c5d.9xlarge
ap-northeast-1,c5d.large
ap-northeast-1,c5d.metal
ap-northeast-1,c5d.xlarge
ap-northeast-1,c5n.18xlarge
ap-northeast-1,c5n.2xlarge
ap-northeast-1,c5n.4xlarge
ap-northeast-1,c5n.9xlarge
ap-northeast-1,c5n.large
ap-northeast-1,c5n.metal
ap-northeast-1,c5n.xlarge
ap-northeast-1,c6a.12xlarge
ap-northeast-1,c6a.16xlarge
ap-northeast-1,c6a.24xlarge
ap-northeast-1,c6a.2xlarge
ap-northeast-1,c6a.32xlarge
ap-northeast-1,c6a.48xlarge
ap-northeast-1,c6a.4xlarge
ap-northeast-1,c6a.8xlarge
ap-northeast-1,c6a.large
ap-northeast-1,c6a.metal
ap-northeast-1,c6a.xlarge
ap-northeast-1,c6g.12xlarge
ap-northeast-1,c6g.16xlarge
ap-northeast-1,c6g.2xlarge
ap-northeast-1,c6g.4xlarge
ap-northeast-1,c6g.8xlarge
ap-northeast-1,c6g.large
ap-northeast-1,c6g.medium
ap-northeast-1,c6g.metal
ap-northeast-1,c6g.xlarge
ap-northeast-1,c6gd.12xlarge
ap-northeast-1,c6gd.16xlarge
ap-northeast-1,c6gd.2xlarge
ap-northeast-1,c6gd.4xlarge
ap-northeast-1,c6gd.8xlarge
ap-northeast-1,c6gd.large
ap-northeast-1,c6gd.medium
ap-northeast-1,c6gd.metal
ap-northeast-1,c6gd.xlarge
ap-northeast-1,c6gn.12xlarge
ap-northeast-1,c6gn.16xlarge
ap-northeast-1,c6gn.2xlarge
ap-northeast-1,c6gn.4xlarge
ap-northeast-1,c6gn.8xlarge
ap-northeast-1,c6gn.large
ap-northeast-1,c6gn.medium
ap-northeast-1,c6gn.xlarge
ap-northeast-1,c6i.12xlarge
ap-northeast-1,c6i.16xlarge
ap-northeast-1,c6i.24xlarge
ap-northeast-1,c6i.2xlarge
ap-northeast-1,c6i.32xlarge
ap-northeast-1,c6i.4xlarge
ap-northeast-1,c6i.8xlarge
ap-northeast-1,c6i.large
ap-northeast-1,c6i.metal
ap-northeast-1,c6i.xlarge
ap-northeast-1,c6id.12xlarge
ap-northeast-1,c6id.16xlarge
ap-northeast-1,c6id.24xlarge
ap-northeast-1,c6id.2xlarge
ap-northeast-1,c6id.32xlarge
ap-northeast-1,c6id.4xlarge
ap-northeast-1,c6id.8xlarge
ap-northeast-1,c6id.large
ap-northeast-1,c6id.metal
ap-northeast-1,c6id.xlarge
ap-northeast-1,c6in.12xlarge
ap-northeast-1,c6in.16xlarge
ap-northeast-1,c6in.24xlarge
ap-northeast-1,c6in.2xlarge
ap-northeast-1,c6in.32xlarge
ap-northeast-1,c6in.4xlarge
ap-northeast-1,c6in.8xlarge
ap-northeast-1,c6in.large
ap-northeast-1,c6in.metal
ap-northeast-1,c6in.xlarge
ap-northeast-1,c7a.12xlarge
ap-northeast-1,c7a.16xlarge
ap-northeast-1,c7a.24xlarge
ap-northeast-1,c7a.2xlarge
ap-northeast-1,c7a.32xlarge
ap-northeast-1,c7a.48xlarge
ap-northeast-1,c7a.4xlarge
ap-northeast-1,c7a.8xlarge
ap-northeast-1,c7a.large
ap-northeast-1,c7a.medium
ap-northeast-1,c7a.metal-48xl
ap-northeast-1,c7a.xlarge
ap-northeast-1,c7g.12xlarge
ap-northeast-1,c7g.16xlarge
ap-northeast-1,c7g.2xlarge
ap-northeast-1,c7g.4xlarge
ap-northeast-1,c7g.8xlarge
ap-northeast-1,c7g.large
ap-northeast-1,c7g.medium
ap-northeast-1,c7g.metal
ap-northeast-1,c7g.xlarge
ap-northeast-1,c7gd.12xlarge
ap-northeast-1,c7gd.16xlarge
ap-northeast-1,c7gd.2xlarge
ap-northeast-1,c7gd.4xlarge
ap-northeast-1,c7gd.8xlarge
ap-northeast-1,c7gd.large
ap-northeast-1,c7gd.medium
ap-northeast-1,c7gd.metal
ap-northeast-1,c7gd.xlarge
ap-northeast-1,c7gn.12xlarge
ap-northeast-1,c7gn.16xlarge
ap-northeast-1,c7gn.2xlarge
ap-northeast-1,c7gn.4xlarge
ap-northeast-1,c7gn.8xlarge
ap-northeast-1,c7gn.large
ap-northeast-1,c7gn.medium
ap-northeast-1,c7gn.metal
ap-northeast-1,c7gn.xlarge
ap-northeast-1,c7i-flex.12xlarge
ap-northeast-1,c7i-flex.16xlarge
ap-northeast-1,c7i-flex.2xlarge
ap-northeast-1,c7i-flex.4xlarge
ap-northeast-1,c7i-flex.8xlarge
ap-northeast-1,c7i-flex.large
ap-northeast-1,c7i-flex.xlarge
ap-northeast-1,c7i.12xlarge
ap-northeast-1,c7i.16xlarge
ap-northeast-1,c7i.24xlarge
ap-northeast-1,c7i.2xlarge
ap-northeast-1,c7i.48xlarge
ap-northeast-1,c7i.4xlarge
ap-northeast-1,c7i.8xlarge
ap-northeast-1,c7i.large
ap-northeast-1,c7i.metal-24xl
ap-northeast-1,c7i.metal-48xl
ap-northeast-1,c7i.xlarge
ap-northeast-1,d2.2xlarge
ap-northeast-1,d2.4xlarge
ap-northeast-1,d2.8xlarge
ap-northeast-1,d2.xlarge
ap-northeast-1,d3.2xlarge
ap-northeast-1,d3.4xlarge
ap-northeast-1,d3.8xlarge
ap-northeast-1,d3.xlarge
ap-northeast-1,d3en.12xlarge
ap-northeast-1,d3en.2xlarge
ap-northeast-1,d3en.4xlarge
ap-northeast-1,d3en.6xlarge
ap-northeast-1,d3en.8xlarge
ap-northeast-1,d3en.xlarge
ap-northeast-1,g4ad.16xlarge
ap-northeast-1,g4ad.2xlarge
ap-northeast-1,g4ad.4xlarge
ap-northeast-1,g4ad.8xlarge
ap-northeast-1,g4ad.xlarge
ap-northeast-1,g4dn.12xlarge
ap-northeast-1,g4dn.16xlarge
ap-northeast-1,g4dn.2xlarge
ap-northeast-1,g4dn.4xlarge
ap-northeast-1,g4dn.8xlarge
ap-northeast-1,g4dn.metal
ap-northeast-1,g4dn.xlarge
ap-northeast-1,g5.12xlarge
ap-northeast-1,g5.16xlarge
ap-northeast-1,g5.24xlarge
ap-northeast-1,g5.2xlarge
ap-northeast-1,g5.48xlarge
ap-northeast-1,g5.4xlarge
ap-northeast-1,g5.8xlarge
ap-northeast-1,g5.xlarge
ap-northeast-1,g5g.16xlarge
ap-northeast-1,g5g.2xlarge
ap-northeast-1,g5g.4xlarge
ap-northeast-1,g5g.8xlarge
ap-northeast-1,g5g.metal
ap-northeast-1,g5g.xlarge
ap-northeast-1,g6.12xlarge
ap-northeast-1,g6.16xlarge
ap-northeast-1,g6.24xlarge
ap-northeast-1,g6.2xlarge
ap-northeast-1,g6.48xlarge
ap-northeast-1,g6.4xlarge
ap-northeast-1,g6.8xlarge
ap-northeast-1,g6.xlarge
ap-northeast-1,g6e.12xlarge
ap-northeast-1,g6e.16xlarge
ap-northeast-1,g6e.24xlarge
ap-northeast-1,g6e.2xlarge
ap-northeast-1,g6e.48xlarge
ap-northeast-1,g6e.4xlarge
ap-northeast-1,g6e.8xlarge
ap-northeast-1,g6e.xlarge
ap-northeast-1,gr6.4xlarge
ap-northeast-1,gr6.8xlarge
ap-northeast-1,hpc7g.16xlarge
ap-northeast-1,hpc7g.4xlarge
ap-northeast-1,hpc7g.8xlarge
ap-northeast-1,i2.2xlarge
ap-northeast-1,i2.4xlarge
ap-northeast-1,i2.8xlarge
ap-northeast-1,i2.xlarge
ap-northeast-1,i3.16xlarge
ap-northeast-1,i3.2xlarge
ap-northeast-1,i3.4xlarge
ap-northeast-1,i3.8xlarge
ap-northeast-1,i3.large
ap-northeast-1,i3.metal
ap-northeast-1,i3.xlarge
ap-northeast-1,i3en.12xlarge
ap-northeast-1,i3en.24xlarge
ap-northeast-1,i3en.2xlarge
ap-northeast-1,i3en.3xlarge
ap-northeast-1,i3en.6xlarge
ap-northeast-1,i3en.large
ap-northeast-1,i3en.metal
ap-northeast-1,i3en.xlarge
ap-northeast-1,i4i.12xlarge
ap-northeast-1,i4i.16xlarge
ap-northeast-1,i4i.24xlarge
ap-northeast-1,i4i.2xlarge
ap-northeast-1,i4i.32xlarge
ap-northeast-1,i4i.4xlarge
ap-northeast-1,i4i.8xlarge
ap-northeast-1,i4i.large
ap-northeast-1,i4i.metal
ap-northeast-1,i4i.xlarge
ap-northeast-1,i7ie.12xlarge
ap-northeast-1,i7ie.18xlarge
ap-northeast-1,i7ie.24xlarge
ap-northeast-1,i7ie.2xlarge
ap-northeast-1,i7ie.3xlarge
ap-northeast-1,i7ie.48xlarge
ap-northeast-1,i7ie.6xlarge
ap-northeast-1,i7ie.large
ap-northeast-1,i7ie.xlarge
ap-northeast-1,im4gn.16xlarge
ap-northeast-1,im4gn.2xlarge
ap-northeast-1,im4gn.4xlarge
ap-northeast-1,im4gn.8xlarge
ap-northeast-1,im4gn.large
ap-northeast-1,im4gn.xlarge
ap-northeast-1,inf1.24xlarge
ap-northeast-1,inf1.2xlarge
ap-northeast-1,inf1.6xlarge
ap-northeast-1,inf1.xlarge
ap-northeast-1,inf2.24xlarge
ap-northeast-1,inf2.48xlarge
ap-northeast-1,inf2.8xlarge
ap-northeast-1,inf2.xlarge
ap-northeast-1,is4gen.2xlarge
ap-northeast-1,is4gen.4xlarge
ap-northeast-1,is4gen.8xlarge
ap-northeast-1,is4gen.large
ap-northeast-1,is4gen.medium
ap-northeast-1,is4gen.xlarge
ap-northeast-1,m1.large
ap-northeast-1,m1.medium
ap-northeast-1,m1.small
ap-northeast-1,m1.xlarge
ap-northeast-1,m2.2xlarge
ap-northeast-1,m2.4xlarge
ap-northeast-1,m2.xlarge
ap-northeast-1,m3.2xlarge
ap-northeast-1,m3.large
ap-northeast-1,m3.medium
ap-northeast-1,m3.xlarge
ap-northeast-1,m4.10xlarge
ap-northeast-1,m4.16xlarge
ap-northeast-1,m4.2xlarge
ap-northeast-1,m4.4xlarge
ap-northeast-1,m4.large
ap-northeast-1,m4.xlarge
ap-northeast-1,m5.12xlarge
ap-northeast-1,m5.16xlarge
ap-northeast-1,m5.24xlarge
ap-northeast-1,m5.2xlarge
ap-northeast-1,m5.4xlarge
ap-northeast-1,m5.8xlarge
ap-northeast-1,m5.large
ap-northeast-1,m5.metal
ap-northeast-1,m5.xlarge
ap-northeast-1,m5a.12xlarge
ap-northeast-1,m5a.16xlarge
ap-northeast-1,m5a.24xlarge
ap-northeast-1,m5a.2xlarge
ap-northeast-1,m5a.4xlarge
ap-northeast-1,m5a.8xlarge
ap-northeast-1,m5a.large
ap-northeast-1,m5a.xlarge
ap-northeast-1,m5ad.12xlarge
ap-northeast-1,m5ad.16xlarge
ap-northeast-1,m5ad.24xlarge
ap-northeast-1,m5ad.2xlarge
ap-northeast-1,m5ad.4xlarge
ap-northeast-1,m5ad.8xlarge
ap-northeast-1,m5ad.large
ap-northeast-1,m5ad.xlarge
ap-northeast-1,m5d.12xlarge
ap-northeast-1,m5d.16xlarge
ap-northeast-1,m5d.24xlarge
ap-northeast-1,m5d.2xlarge
ap-northeast-1,m5d.4xlarge
ap-northeast-1,m5d.8xlarge
ap-northeast-1,m5d.large
ap-northeast-1,m5d.metal
ap-northeast-1,m5d.xlarge
ap-northeast-1,m5dn.12xlarge
ap-northeast-1,m5dn.16xlarge
ap-northeast-1,m5dn.24xlarge
ap-northeast-1,m5dn.2xlarge
ap-northeast-1,m5dn.4xlarge
ap-northeast-1,m5dn.8xlarge
ap-northeast-1,m5dn.large
ap-northeast-1,m5dn.metal
ap-northeast-1,m5dn.xlarge
ap-northeast-1,m5n.12xlarge
ap-northeast-1,m5n.16xlarge
ap-northeast-1,m5n.24xlarge
ap-northeast-1,m5n.2xlarge
ap-northeast-1,m5n.4xlarge
ap-northeast-1,m5n.8xlarge
ap-northeast-1,m5n.large
ap-northeast-1,m5n.metal
ap-northeast-1,m5n.xlarge
ap-northeast-1,m5zn.12xlarge
ap-northeast-1,m5zn.2xlarge
ap-northeast-1,m5zn.3xlarge
ap-northeast-1,m5zn.6xlarge
ap-northeast-1,m5zn.large
ap-northeast-1,m5zn.metal
ap-northeast-1,m5zn.xlarge
ap-northeast-1,m6a.12xlarge
ap-northeast-1,m6a.16xlarge
ap-northeast-1,m6a.24xlarge
ap-northeast-1,m6a.2xlarge
ap-northeast-1,m6a.32xlarge
ap-northeast-1,m6a.48xlarge
ap-northeast-1,m6a.4xlarge
